min_jacc	comparison
0.797752808988764	Environmental Pollutants
0.6226415094339622	Environmental Pollutants
0.6865671641791045	Environmental Pollutants
0.7058823529411765	Environmental Pollutants
0.7654320987654321	Environmental Pollutants
0.7549019607843137	Environmental Pollutants
0.6212121212121212	Environmental Pollutants
0.734375	Environmental Pollutants
0.6491228070175439	Environmental Pollutants
0.7448979591836735	Environmental Pollutants
0.7578947368421053	Environmental Pollutants
0.68	Environmental Pollutants
0.7407407407407407	Environmental Pollutants
0.7361111111111112	Environmental Pollutants
0.7142857142857143	Environmental Pollutants
0.5964912280701754	Environmental Pollutants
0.54	Environmental Pollutants
0.7176470588235294	Environmental Pollutants
0.7432432432432432	Environmental Pollutants
0.7014925373134329	Environmental Pollutants
0.7722772277227723	Environmental Pollutants
0.6779661016949152	Environmental Pollutants
0.7096774193548387	Environmental Pollutants
0.6779661016949152	Environmental Pollutants
0.7904761904761904	Environmental Pollutants
0.6530612244897959	Environmental Pollutants
0.7083333333333334	Environmental Pollutants
0.77	Environmental Pollutants
0.7802197802197802	Environmental Pollutants
0.7787610619469026	Environmental Pollutants
0.7913043478260869	Environmental Pollutants
0.7798165137614679	Environmental Pollutants
0.7889908256880734	Environmental Pollutants
0.7706422018348624	Environmental Pollutants
0.6078431372549019	Environmental Pollutants
0.7058823529411765	Environmental Pollutants
0.7272727272727273	Environmental Pollutants
0.7663551401869159	Environmental Pollutants
0.6491228070175439	Environmental Pollutants
0.7204301075268817	Environmental Pollutants
0.7142857142857143	Environmental Pollutants
0.7419354838709677	Environmental Pollutants
0.6615384615384615	Environmental Pollutants
0.7307692307692307	Environmental Pollutants
0.7	Environmental Pollutants
0.7142857142857143	Environmental Pollutants
0.5789473684210527	Environmental Pollutants
0.7735849056603774	Environmental Pollutants
0.6883116883116883	Environmental Pollutants
0.6987951807228916	Environmental Pollutants
0.7228915662650602	Environmental Pollutants
0.7126436781609196	Environmental Pollutants
0.7428571428571429	Environmental Pollutants
0.6285714285714286	Environmental Pollutants
0.7528089887640449	Environmental Pollutants
0.7377049180327869	Environmental Pollutants
0.7605633802816901	Environmental Pollutants
0.7205882352941176	Environmental Pollutants
0.6590909090909091	Environmental Pollutants
0.75	Environmental Pollutants
0.7126436781609196	Environmental Pollutants
0.765625	Environmental Pollutants
0.631578947368421	Environmental Pollutants
0.776595744680851	Environmental Pollutants
0.717948717948718	Environmental Pollutants
0.6666666666666666	Environmental Pollutants
0.7702702702702703	Environmental Pollutants
0.7361111111111112	Environmental Pollutants
0.6333333333333333	Environmental Pollutants
0.6140350877192983	Environmental Pollutants
0.8055555555555556	Environmental Pollutants
0.7288135593220338	Environmental Pollutants
0.6626506024096386	Environmental Pollutants
0.725	Environmental Pollutants
0.7395833333333334	Environmental Pollutants
0.6741573033707865	Environmental Pollutants
0.7160493827160493	Environmental Pollutants
0.7096774193548387	Environmental Pollutants
0.6987951807228916	Environmental Pollutants
0.6545454545454545	Environmental Pollutants
0.72	Environmental Pollutants
0.7727272727272727	Environmental Pollutants
0.6538461538461539	Environmental Pollutants
0.7472527472527473	Environmental Pollutants
0.6811594202898551	Environmental Pollutants
0.7710843373493976	Environmental Pollutants
0.7411764705882353	Environmental Pollutants
0.7027027027027027	Environmental Pollutants
0.6351351351351351	Environmental Pollutants
0.7297297297297297	Environmental Pollutants
0.7049180327868853	Environmental Pollutants
0.75	Environmental Pollutants
0.6813186813186813	Environmental Pollutants
0.6792452830188679	Environmental Pollutants
0.7391304347826086	Environmental Pollutants
0.6491228070175439	Environmental Pollutants
0.6271186440677966	Environmental Pollutants
0.6296296296296297	Environmental Pollutants
0.7319587628865979	Environmental Pollutants
0.7065217391304348	Environmental Pollutants
0.7105263157894737	Environmental Pollutants
0.6716417910447762	Environmental Pollutants
0.6896551724137931	Environmental Pollutants
0.6461538461538462	Environmental Pollutants
0.7101449275362319	Environmental Pollutants
0.6779661016949152	Environmental Pollutants
0.8114754098360656	Environmental Pollutants
0.72	Environmental Pollutants
0.7567567567567568	Environmental Pollutants
0.7088607594936709	Environmental Pollutants
0.7402597402597403	Environmental Pollutants
0.691358024691358	Environmental Pollutants
0.6382978723404256	Environmental Pollutants
0.7222222222222222	Environmental Pollutants
0.7	Environmental Pollutants
0.6909090909090909	Environmental Pollutants
0.7768595041322314	Environmental Pollutants
0.7833333333333333	Environmental Pollutants
0.6610169491525424	Environmental Pollutants
0.6461538461538462	Environmental Pollutants
0.7821782178217822	Environmental Pollutants
0.7941176470588235	Environmental Pollutants
0.8020833333333334	Environmental Pollutants
0.7983193277310925	Environmental Pollutants
0.7090909090909091	Environmental Pollutants
0.75	Environmental Pollutants
0.6571428571428571	Environmental Pollutants
0.7333333333333333	Environmental Pollutants
0.7384615384615385	Environmental Pollutants
0.7213114754098361	Environmental Pollutants
0.7619047619047619	Environmental Pollutants
0.6949152542372882	Environmental Pollutants
0.6153846153846154	Environmental Pollutants
0.7058823529411765	Environmental Pollutants
0.7247706422018348	Environmental Pollutants
0.647887323943662	Environmental Pollutants
0.6037735849056604	Environmental Pollutants
0.776	Environmental Pollutants
0.7529411764705882	Environmental Pollutants
0.7111111111111111	Environmental Pollutants
0.7288135593220338	Environmental Pollutants
0.6557377049180327	Environmental Pollutants
0.6461538461538462	Environmental Pollutants
0.717391304347826	Environmental Pollutants
0.7083333333333334	Environmental Pollutants
0.6363636363636364	Environmental Pollutants
0.7	Environmental Pollutants
0.6708860759493671	Environmental Pollutants
0.6901408450704225	Environmental Pollutants
0.7352941176470589	Environmental Pollutants
0.7051282051282052	Environmental Pollutants
0.7528089887640449	Environmental Pollutants
0.7739130434782608	Environmental Pollutants
0.7477477477477478	Environmental Pollutants
0.7652173913043478	Environmental Pollutants
0.7711864406779662	Environmental Pollutants
0.7563025210084033	Environmental Pollutants
0.7666666666666667	Environmental Pollutants
0.7583333333333333	Environmental Pollutants
0.7734375	Environmental Pollutants
0.7692307692307693	Environmental Pollutants
0.7307692307692307	Environmental Pollutants
0.7088607594936709	Environmental Pollutants
0.7558139534883721	Environmental Pollutants
0.6951219512195121	Environmental Pollutants
0.7368421052631579	Environmental Pollutants
0.7555555555555555	Environmental Pollutants
0.7647058823529411	Environmental Pollutants
0.7777777777777778	Environmental Pollutants
0.7671232876712328	Environmental Pollutants
0.75	Environmental Pollutants
0.7816091954022989	Environmental Pollutants
0.684931506849315	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8046875	Environmental Pollutants
0.7368421052631579	Environmental Pollutants
0.7083333333333334	Environmental Pollutants
0.816793893129771	Environmental Pollutants
0.7641509433962265	Environmental Pollutants
0.7256637168141593	Environmental Pollutants
0.7711864406779662	Environmental Pollutants
0.7391304347826086	Environmental Pollutants
0.719626168224299	Environmental Pollutants
0.7982456140350878	Environmental Pollutants
0.7833333333333333	Environmental Pollutants
0.7303370786516854	Environmental Pollutants
0.77	Environmental Pollutants
0.7555555555555555	Environmental Pollutants
0.7678571428571429	Environmental Pollutants
0.7899159663865546	Environmental Pollutants
0.8076923076923077	Environmental Pollutants
0.7966101694915254	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.7952755905511811	Environmental Pollutants
0.7692307692307693	Environmental Pollutants
0.8068965517241379	Environmental Pollutants
0.8308823529411765	Environmental Pollutants
0.8320610687022901	Environmental Pollutants
0.7586206896551724	Environmental Pollutants
0.7706422018348624	Environmental Pollutants
0.7592592592592593	Environmental Pollutants
0.7641509433962265	Environmental Pollutants
0.7899159663865546	Environmental Pollutants
0.7863247863247863	Environmental Pollutants
0.7807017543859649	Environmental Pollutants
0.7272727272727273	Environmental Pollutants
0.7636363636363637	Environmental Pollutants
0.7425742574257426	Environmental Pollutants
0.7735849056603774	Environmental Pollutants
0.7747747747747747	Environmental Pollutants
0.7767857142857143	Environmental Pollutants
0.7640449438202247	Environmental Pollutants
0.7912087912087912	Environmental Pollutants
0.8220338983050848	Environmental Pollutants
0.7864077669902912	Environmental Pollutants
0.7864077669902912	Environmental Pollutants
0.7886178861788617	Environmental Pollutants
0.773109243697479	Environmental Pollutants
0.7711864406779662	Environmental Pollutants
0.7333333333333333	Environmental Pollutants
0.7592592592592593	Environmental Pollutants
0.7596153846153846	Environmental Pollutants
0.7596153846153846	Environmental Pollutants
0.7647058823529411	Environmental Pollutants
0.7931034482758621	Environmental Pollutants
0.8198198198198198	Environmental Pollutants
0.7951807228915663	Environmental Pollutants
0.6447368421052632	Environmental Pollutants
0.7608695652173914	Environmental Pollutants
0.7464788732394366	Environmental Pollutants
0.803030303030303	Environmental Pollutants
0.7307692307692307	Environmental Pollutants
0.72	Environmental Pollutants
0.7222222222222222	Environmental Pollutants
0.7070707070707071	Environmental Pollutants
0.7157894736842105	Environmental Pollutants
0.7589285714285714	Environmental Pollutants
0.7452830188679245	Environmental Pollutants
0.7291666666666666	Environmental Pollutants
0.7307692307692307	Environmental Pollutants
0.7307692307692307	Environmental Pollutants
0.72	Environmental Pollutants
0.7023809523809523	Environmental Pollutants
0.7731958762886598	Environmental Pollutants
0.6774193548387096	Environmental Pollutants
0.6338028169014085	Environmental Pollutants
0.7083333333333334	Environmental Pollutants
0.7191011235955056	Environmental Pollutants
0.7058823529411765	Environmental Pollutants
0.6941176470588235	Environmental Pollutants
0.7051282051282052	Environmental Pollutants
0.7682926829268293	Environmental Pollutants
0.7362637362637363	Environmental Pollutants
0.7717391304347826	Environmental Pollutants
0.75	Environmental Pollutants
0.6746987951807228	Environmental Pollutants
0.7228915662650602	Environmental Pollutants
0.7066666666666667	Environmental Pollutants
0.7926829268292683	Environmental Pollutants
0.7528089887640449	Environmental Pollutants
0.7619047619047619	Environmental Pollutants
0.6571428571428571	Environmental Pollutants
0.8188976377952756	Environmental Pollutants
0.7830188679245284	Environmental Pollutants
0.780952380952381	Environmental Pollutants
0.7610619469026548	Environmental Pollutants
0.6973684210526315	Environmental Pollutants
0.7047619047619048	Environmental Pollutants
0.7362637362637363	Environmental Pollutants
0.7051282051282052	Environmental Pollutants
0.6625	Environmental Pollutants
0.7252747252747253	Environmental Pollutants
0.7142857142857143	Environmental Pollutants
0.7647058823529411	Environmental Pollutants
0.6052631578947368	Environmental Pollutants
0.71875	Environmental Pollutants
0.7341772151898734	Environmental Pollutants
0.75	Environmental Pollutants
0.7014925373134329	Environmental Pollutants
0.7747747747747747	Environmental Pollutants
0.7469879518072289	Environmental Pollutants
0.7523809523809524	Environmental Pollutants
0.7586206896551724	Environmental Pollutants
0.781021897810219	Environmental Pollutants
0.7362637362637363	Environmental Pollutants
0.7471264367816092	Environmental Pollutants
0.7727272727272727	Environmental Pollutants
0.7528089887640449	Environmental Pollutants
0.7978723404255319	Environmental Pollutants
0.806060606060606	Environmental Pollutants
0.7777777777777778	Environmental Pollutants
0.7906976744186046	Environmental Pollutants
0.8323353293413174	Environmental Pollutants
0.8055555555555556	Environmental Pollutants
0.8430232558139535	Environmental Pollutants
0.8041958041958042	Environmental Pollutants
0.7787610619469026	Environmental Pollutants
0.7926829268292683	Environmental Pollutants
0.7297297297297297	Environmental Pollutants
0.7578947368421053	Environmental Pollutants
0.7529411764705882	Environmental Pollutants
0.7567567567567568	Environmental Pollutants
0.8268156424581006	Environmental Pollutants
0.8343558282208589	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.6976744186046512	Environmental Pollutants
0.7555555555555555	Environmental Pollutants
0.7191011235955056	Environmental Pollutants
0.7570093457943925	Environmental Pollutants
0.7362637362637363	Environmental Pollutants
0.7714285714285715	Environmental Pollutants
0.7933884297520661	Environmental Pollutants
0.7719298245614035	Environmental Pollutants
0.773109243697479	Environmental Pollutants
0.7719298245614035	Environmental Pollutants
0.7411764705882353	Environmental Pollutants
0.7714285714285715	Environmental Pollutants
0.7553191489361702	Environmental Pollutants
0.7326732673267327	Environmental Pollutants
0.6527777777777778	Environmental Pollutants
0.7375	Environmental Pollutants
0.78125	Environmental Pollutants
0.7888888888888889	Environmental Pollutants
0.6724137931034483	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.8287292817679558	Environmental Pollutants
0.8143712574850299	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8023255813953488	Environmental Pollutants
0.8	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8146067415730337	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.8273809523809523	Environmental Pollutants
0.82	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8109756097560976	Environmental Pollutants
0.8132530120481928	Environmental Pollutants
0.8109756097560976	Environmental Pollutants
0.837696335078534	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8058823529411765	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8103448275862069	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8143712574850299	Environmental Pollutants
0.7964071856287425	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8186813186813187	Environmental Pollutants
0.8186813186813187	Environmental Pollutants
0.8135593220338984	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8296703296703297	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8059701492537313	Environmental Pollutants
0.803680981595092	Environmental Pollutants
0.8081395348837209	Environmental Pollutants
0.8058823529411765	Environmental Pollutants
0.8203592814371258	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.8214285714285714	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8275862068965517	Environmental Pollutants
0.8275862068965517	Environmental Pollutants
0.8245614035087719	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.7916666666666666	Environmental Pollutants
0.8113207547169812	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8125	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8214285714285714	Environmental Pollutants
0.8132530120481928	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8051282051282052	Environmental Pollutants
0.8023255813953488	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8277777777777777	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8287292817679558	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8232044198895028	Environmental Pollutants
0.8125	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.823170731707317	Environmental Pollutants
0.8277777777777777	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8277777777777777	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8285714285714286	Environmental Pollutants
0.8295454545454546	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8258426966292135	Environmental Pollutants
0.8313953488372093	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8114285714285714	Environmental Pollutants
0.8222222222222222	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8214285714285714	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.8121212121212121	Environmental Pollutants
0.8132530120481928	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8083832335329342	Environmental Pollutants
0.8143712574850299	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8035714285714286	Environmental Pollutants
0.8023952095808383	Environmental Pollutants
0.8113207547169812	Environmental Pollutants
0.8125	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.82	Environmental Pollutants
0.8275862068965517	Environmental Pollutants
0.8146067415730337	Environmental Pollutants
0.8132530120481928	Environmental Pollutants
0.8109756097560976	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.82	Environmental Pollutants
0.8129032258064516	Environmental Pollutants
0.8278145695364238	Environmental Pollutants
0.8159509202453987	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8132530120481928	Environmental Pollutants
0.8245614035087719	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8072289156626506	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8121212121212121	Environmental Pollutants
0.8305084745762712	Environmental Pollutants
0.8121212121212121	Environmental Pollutants
0.8214285714285714	Environmental Pollutants
0.8284023668639053	Environmental Pollutants
0.821656050955414	Environmental Pollutants
0.821656050955414	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.7950310559006211	Environmental Pollutants
0.8083832335329342	Environmental Pollutants
0.80625	Environmental Pollutants
0.7950310559006211	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8324022346368715	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8066666666666666	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.8245614035087719	Environmental Pollutants
0.8175675675675675	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8111111111111111	Environmental Pollutants
0.8125	Environmental Pollutants
0.8175675675675675	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8143712574850299	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.8142857142857143	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8072289156626506	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8023952095808383	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8081395348837209	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8095238095238095	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8361581920903954	Environmental Pollutants
0.8275862068965517	Environmental Pollutants
0.8314606741573034	Environmental Pollutants
0.8143712574850299	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8284023668639053	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8333333333333334	Environmental Pollutants
0.8313953488372093	Environmental Pollutants
0.8214285714285714	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8117647058823529	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8081395348837209	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8035714285714286	Environmental Pollutants
0.806060606060606	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8268156424581006	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8253012048192772	Environmental Pollutants
0.8203592814371258	Environmental Pollutants
0.8136645962732919	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8224852071005917	Environmental Pollutants
0.8314606741573034	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8255813953488372	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8187134502923976	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8136645962732919	Environmental Pollutants
0.8175675675675675	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8271604938271605	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8023952095808383	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.8222222222222222	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8103448275862069	Environmental Pollutants
0.8114285714285714	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8129032258064516	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.8176795580110497	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.8260869565217391	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8121212121212121	Environmental Pollutants
0.8154761904761905	Environmental Pollutants
0.8109756097560976	Environmental Pollutants
0.8109756097560976	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8192771084337349	Environmental Pollutants
0.8121212121212121	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8277777777777777	Environmental Pollutants
0.8197674418604651	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8103448275862069	Environmental Pollutants
0.8315217391304348	Environmental Pollutants
0.8103448275862069	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8128654970760234	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8146067415730337	Environmental Pollutants
0.8241758241758241	Environmental Pollutants
0.8222222222222222	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8268156424581006	Environmental Pollutants
0.8265895953757225	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8228571428571428	Environmental Pollutants
0.8305084745762712	Environmental Pollutants
0.8106508875739645	Environmental Pollutants
0.813953488372093	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8103448275862069	Environmental Pollutants
0.8287292817679558	Environmental Pollutants
0.8306010928961749	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8181818181818182	Environmental Pollutants
0.8165680473372781	Environmental Pollutants
0.8160919540229885	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8146067415730337	Environmental Pollutants
0.8222222222222222	Environmental Pollutants
0.8171428571428572	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.8212290502793296	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8296703296703297	Environmental Pollutants
0.8192090395480226	Environmental Pollutants
0.8268156424581006	Environmental Pollutants
0.8208092485549133	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8202247191011236	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.8176470588235294	Environmental Pollutants
0.815028901734104	Environmental Pollutants
0.819672131147541	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.819672131147541	Environmental Pollutants
0.8235294117647058	Environmental Pollutants
0.8285714285714286	Environmental Pollutants
0.8248587570621468	Environmental Pollutants
0.8324324324324325	Environmental Pollutants
0.8296703296703297	Environmental Pollutants
0.8238636363636364	Environmental Pollutants
0.8218390804597702	Environmental Pollutants
